key	ctn	file_new	file_orig	invasion_ff	invasion_spectral	invasion_spectral_delta	invasion_spectral_group	invasion_veena	k14_mean	k14_mean_delta	k14_mean_group	k14_sum	k14_sum_delta	k14_sum_group	k14_veena	orgnum	size_area	size_frac	size_frac_delta	size_frac_group	size_npixel	size_perimeter	tag_color	tag_photometric	tag_scale
CTN004_Tumor_Day6_03	CTN004	CTN004_Day6_03.tif	CTN004_Day6-013_Position(175).zvi.tif	5.40802348035	2.80300848542	1.1402214808	1.66278700462	3	0.916866831211	0.208658946543	0.708207884668	0.457431132395	0.279856209719	0.177574922676	3	03	717333.69432	0.498906838838	0.295667040092	0.203239798746	720182.0	6982.08017819	rgb	2	1.0
CTN004_Tumor_Day6_04	CTN004	CTN004_Day6_04.tif	CTN004_Day6-013_Position(176).zvi.tif	2.44858929359	0.662967378419	-0.999819626197	1.66278700462	1	0.48436169382	-0.223846190848	0.708207884668	0.0271299188041	-0.150445003872	0.177574922676	2	04	80236.8402758	0.0560116936378	-0.147228105108	0.203239798746	80854.0	1571.26636528	rgb	2	1.0
CTN004_Tumor_Day6_05	CTN004	CTN004_Day6_05.tif	CTN004_Day6-013_Position(177).zvi.tif	1.90826014511	0.367009903668	-1.29577710095	1.66278700462	0	0.405330696805	-0.302877187863	0.708207884668	0.00825279491091	-0.169322127765	0.177574922676	2	05	29047.3505058	0.0203606461982	-0.182879152548	0.203239798746	29391.0	834.597317718	rgb	2	1.0
CTN004_Tumor_Day6_06	CTN004	CTN004_Day6_06.tif	CTN004_Day6-013_Position(178).zvi.tif	4.82145549385	0.986079916374	-0.676707088242	1.66278700462	2	0.731733342873	0.0235254582046	0.708207884668	0.0166697039046	-0.160905218771	0.177574922676	3	06	32317.3168682	0.0227811183773	-0.180458680368	0.203239798746	32885.0	1399.30266532	rgb	2	1.0
CTN004_Tumor_Day6_07	CTN004	CTN004_Day6_07.tif	CTN004_Day6-013_Position(179).zvi.tif	2.39264081501	0.540020877013	-1.1227661276	1.66278700462	0	0.769196397656	0.0609885129876	0.708207884668	0.0247439619275	-0.152830960748	0.177574922676	3	07	45930.5318349	0.0321685878963	-0.171071210849	0.203239798746	46436.0	1175.15302421	rgb	2	1.0
CTN005_Tumor_Day6_01	CTN005	CTN005_Day6_01.tif	CTN05_Day6-008_AB02_01.zvi.tif	7.30858205634	1.4382465747	0.56127589593	0.87697067877	3	0.3891536301	0.123492612513	0.265661017587	0.050972353528	0.00993266459764	0.0410396889304	3	01	187492.342254	0.130982598094	-0.0138380981407	0.144820696235	189076.0	4149.66715133	rgb	2	1.0
CTN005_Tumor_Day6_02	CTN005	CTN005_Day6_02.tif	CTN05_Day6-008_AB02_02.zvi.tif	1.58058665656	0.125645496813	-0.751325181957	0.87697067877	0	0.262092963143	-0.00356805444414	0.265661017587	0.0041456776681	-0.0368940112623	0.0410396889304	1	02	22540.7258379	0.0158175847927	-0.129003111442	0.144820696235	22833.0	669.110794151	rgb	2	1.0
CTN005_Tumor_Day6_03	CTN005	CTN005_Day6_03.tif	CTN05_Day6-008_AB02_03.zvi.tif	2.3087665529	0.430875207332	-0.446095471438	0.87697067877	0	0.159210389969	-0.106450627618	0.265661017587	0.00338092668901	-0.0376587622413	0.0410396889304	2	03	30281.3716313	0.0212355907781	-0.123585105457	0.144820696235	30654.0	937.308843652	rgb	2	1.0
CTN005_Tumor_Day6_04	CTN005	CTN005_Day6_04.tif	CTN05_Day6-008_AB02_04.zvi.tif	2.54294235916	0.69951922719	-0.17745145158	0.87697067877	1	0.282045043106	0.0163840255189	0.265661017587	0.013027623652	-0.0280120652784	0.0410396889304	2	04	66081.3273962	0.0461898692086	-0.0986308270261	0.144820696235	66676.0	1453.1571034	rgb	2	1.0
CTN005_Tumor_Day6_05	CTN005	CTN005_Day6_05.tif	CTN05_Day6-008_AB02_05.zvi.tif	2.2559957967	0.471825819434	-0.405144859336	0.87697067877	0	0.324612578085	0.0589515604979	0.265661017587	0.0170089237202	-0.0240307652102	0.0410396889304	2	05	75045.4223402	0.0523976113944	-0.0924230848403	0.144820696235	75637.0	1458.59989552	rgb	2	1.0
CTN005_Tumor_Day6_06	CTN005	CTN005_Day6_06.tif	CTN05_Day6-008_AB02_06.zvi.tif	5.09292255693	1.88114166338	1.00417098461	0.87697067877	2	0.298075687978	0.0324146703909	0.265661017587	0.176220689839	0.135181000909	0.0410396889304	2	06	850643.847814	0.591194441366	0.446373745131	0.144820696235	853401.0	7378.40263732	rgb	2	1.0
CTN005_Tumor_Day6_07	CTN005	CTN005_Day6_07.tif	CTN05_Day6-008_AB02_07.zvi.tif	4.03731236029	1.09154076254	0.21457008377	0.87697067877	0	0.144436830729	-0.121224186858	0.265661017587	0.0225216274162	-0.0185180615142	0.0410396889304	1	07	223914.616395	0.155927178009	0.0111064817743	0.144820696235	225084.0	3370.48446368	rgb	2	1.0
CTN007_Tumor_Day6_01	CTN007	CTN007_Day6_01.tif	CTN007_Day6-002_AB03_01.zvi.tif	2.14041135782	0.637464480789	-0.521840627136	1.15930510792	0	0.451223528933	0.16386050894	0.287363019993	0.00511733844502	-0.0244973140276	0.0296146524726	1	01	16067.9742132	0.0113410274884	-0.0615351709708	0.0728761984592	16371.0	657.406688742	rgb	2	1.0
CTN007_Tumor_Day6_02	CTN007	CTN007_Day6_02.tif	CTN007_Day6-002_AB03_02.zvi.tif	3.12476676406	0.960683291546	-0.198621816379	1.15930510792	0	0.474431369018	0.187068349025	0.287363019993	0.138689469858	0.109074817385	0.0296146524726	1	02	420347.958766	0.292327782088	0.219451583629	0.0728761984592	421981.0	4062.73229859	rgb	2	1.0
CTN007_Tumor_Day6_03	CTN007	CTN007_Day6_03.tif	CTN007_Day6-002_AB03_03.zvi.tif	14.7228424225	4.09955767597	2.94025256805	1.15930510792	3	0.411822073021	0.124459053028	0.287363019993	0.0639671923968	0.0343525399242	0.0296146524726	1	03	222158.679183	0.155327255597	0.0824510571378	0.0728761984592	224218.0	6411.09786347	rgb	2	1.0
CTN007_Tumor_Day6_04	CTN007	CTN007_Day6_04.tif	CTN007_Day6-002_AB03_04.zvi.tif	2.36368366479	0.543840498831	-0.615464609094	1.15930510792	1	0.449116899472	0.161753879479	0.287363019993	0.0173813765697	-0.0122332759029	0.0296146524726	0	04	55318.62804	0.0387012303259	-0.0341749681333	0.0728761984592	55866.0	1281.8443965	rgb	2	1.0
CTN007_Tumor_Day6_05	CTN007	CTN007_Day6_05.tif	CTN007_Day6-002_AB03_05.zvi.tif	2.34251864283	0.537506731655	-0.62179837627	1.15930510792	0	0.121941252149	-0.165421767844	0.287363019993	0.000919256197269	-0.0286953962753	0.0296146524726	0	05	10619.2550253	0.00753851695855	-0.0653376815007	0.0728761984592	10882.0	559.10514055	rgb	2	1.0
CTN007_Tumor_Day6_06	CTN007	CTN007_Day6_06.tif	CTN007_Day6-002_AB03_06.zvi.tif	4.25388270258	0.718335284292	-0.440969823633	1.15930510792	2	0.148195837614	-0.139167182379	0.287363019993	0.00556709687865	-0.024047555594	0.0296146524726	0	06	53562.4578648	0.03756581135	-0.0353103871092	0.0728761984592	54227.0	1692.10744396	rgb	2	1.0
CTN007_Tumor_Day6_07	CTN007	CTN007_Day6_07.tif	CTN007_Day6-002_AB03_07.zvi.tif	4.9470018852	1.40654917256	0.247244064635	1.15930510792	0	0.168551819853	-0.11881120014	0.287363019993	0.00411092601527	-0.0255037264573	0.0296146524726	0	07	34593.584703	0.0243896863223	-0.0484865121369	0.0728761984592	35207.0	1466.47192714	rgb	2	1.0
CTN007_Tumor_Day6_08	CTN007	CTN007_Day6_08.tif	CTN007_Day6-002_AB03_08.zvi.tif	4.14308042488	0.370503727755	-0.78880138017	1.15930510792	0	0.0736213798824	-0.21374164011	0.287363019993	0.00116456342014	-0.0284500890525	0.0296146524726	0	08	22364.0873515	0.0158182775438	-0.0570579209154	0.0728761984592	22834.0	1079.05157723	rgb	2	1.0
CTN009_Tumor_Day6_01	CTN009	CTN009_Day6_01.tif	CTN009_Day6-002_Position(46).zvi.tif	2.48503684174	0.645924817774	0.254322543855	0.391602273919	1	0.648109431678	0.0583777304447	0.589731701233	0.0439886676794	0.012993738229	0.0309949294504	3	01	97294.9940181	0.0678722844159	0.0107976137695	0.0570746706464	97975.0	1743.07709366	rgb	2	1.0
CTN009_Tumor_Day6_02	CTN009	CTN009_Day6_02.tif	CTN009_Day6-002_Position(47).zvi.tif	2.14476977684	0.601159453516	0.209557179597	0.391602273919	1	0.313650328669	-0.276081372564	0.589731701233	0.0694260326609	0.0384311032105	0.0309949294504	2	02	318421.649584	0.2213485092	0.164273838554	0.0570746706464	319521.0	2929.52066922	rgb	2	1.0
CTN009_Tumor_Day6_03	CTN009	CTN009_Day6_03.tif	CTN009_Day6-002_Position(48).zvi.tif	1.48610753022	0.171081121521	-0.220521152398	0.391602273919	0	0.979273017201	0.389541315968	0.589731701233	0.0063897781458	-0.0246051513046	0.0309949294504	3	03	9202.35020574	0.00652502216803	-0.0505496484783	0.0570746706464	9419.0	414.552394298	rgb	2	1.0
CTN009_Tumor_Day6_04	CTN009	CTN009_Day6_04.tif	CTN009_Day6-002_Position(49).zvi.tif	1.65472023099	0.401801010126	0.0101987362074	0.391602273919	0	0.766072410273	0.17634070904	0.589731701233	0.0290169455058	-0.00197798394461	0.0309949294504	3	04	54229.5383447	0.0378775493239	-0.0191971213225	0.0570746706464	54677.0	1061.90379782	rgb	2	1.0
CTN009_Tumor_Day6_05	CTN009	CTN009_Day6_05.tif	CTN009_Day6-002_Position(50).zvi.tif	1.65322118095	0.1591869994	-0.232415274519	0.391602273919	0	0.620030160907	0.0302984596737	0.589731701233	0.00517708346917	-0.0258178459812	0.0309949294504	3	05	11842.7431016	0.00834972844159	-0.0487249422048	0.0570746706464	12053.0	496.017006065	rgb	2	1.0
CTN009_Tumor_Day6_06	CTN009	CTN009_Day6_06.tif	CTN009_Day6-002_Position(51).zvi.tif	1.77293781488	0.349367616015	-0.0422346579036	0.391602273919	0	0.496445425317	-0.0932862759163	0.589731701233	0.0194238674743	-0.0115710619761	0.0309949294504	3	06	56000.0348128	0.0391258867213	-0.0179487839251	0.0570746706464	56479.0	1116.98111911	rgb	2	1.0
CTN009_Tumor_Day6_07	CTN009	CTN009_Day6_07.tif	CTN009_Day6-002_Position(52).zvi.tif	1.41730274889	0.161856496689	-0.22974577723	0.391602273919	0	0.647278190007	0.0575464887737	0.589731701233	0.011190336476	-0.0198045929744	0.0309949294504	3	07	24631.5499887	0.0172882952782	-0.0397863753682	0.0570746706464	24956.0	662.341729116	rgb	2	1.0
CTN009_Tumor_Day6_08	CTN009	CTN009_Day6_08.tif	CTN009_Day6-002_Position(53).zvi.tif	1.55641229837	0.199212881079	-0.19238939284	0.391602273919	1	0.279964839872	-0.309766861361	0.589731701233	0.0457855932774	0.014790663827	0.0309949294504	2	08	235196.182278	0.163540512082	0.106465841436	0.0570746706464	236074.0	2144.77823049	rgb	2	1.0
CTN009_Tumor_Day6_09	CTN009	CTN009_Day6_09.tif	CTN009_Day6-002_Position(54).zvi.tif	1.42753893147	0.168211147863	-0.223391126056	0.391602273919	0	0.554378202583	-0.0353534986503	0.589731701233	0.00238953473209	-0.0286053947183	0.0309949294504	3	09	6070.99517734	0.00431029705165	-0.0527643735947	0.0570746706464	6222.0	330.011334616	rgb	2	1.0
CTN009_Tumor_Day6_10	CTN009	CTN009_Day6_10.tif	CTN009_Day6-002_Position(55).zvi.tif	1.67260569468	0.137110334552	-0.254491939367	0.391602273919	0	0.544555964935	-0.0451757362983	0.589731701233	0.00261994373231	-0.0283749857181	0.0309949294504	3	10	6782.39195212	0.00481115606296	-0.0522635145834	0.0570746706464	6945.0	377.566243897	rgb	2	1.0
CTN009_Tumor_Day6_11	CTN009	CTN009_Day6_11.tif	CTN009_Day6-002_Position(56).zvi.tif	1.44705570831	0.122538042711	-0.269064231208	0.391602273919	0	0.653919115603	0.0641874143697	0.589731701233	0.0108630156785	-0.0201319137719	0.0309949294504	3	11	23679.7079922	0.0166121702505	-0.0404625003959	0.0570746706464	23980.0	656.199248492	rgb	2	1.0
CTN009_Tumor_Day6_12	CTN009	CTN009_Day6_12.tif	CTN009_Day6-002_Position(57).zvi.tif	2.24827851266	0.586980109232	0.195377835313	0.391602273919	0	0.54758385999	-0.0421478412433	0.589731701233	0.00504900602449	-0.0259459234259	0.0309949294504	2	12	13035.3952046	0.00922051651519	-0.0478541541312	0.0570746706464	13310.0	606.864996174	rgb	2	1.0
