key	ctn	file_new	file_orig	invasion_ff	invasion_spectral	invasion_spectral_delta	invasion_spectral_group	invasion_veena	k14_mean	k14_mean_delta	k14_mean_group	k14_sum	k14_sum_delta	k14_sum_group	k14_veena	orgnum	size_area	size_frac	size_frac_delta	size_frac_group	size_npixel	size_perimeter	tag_color	tag_photometric	tag_scale
CTN002_Tumor_Day6_01	CTN002	CTN002_Day6_01.tif	CTN002_Day6_B1-018_AB01_01.zvi.tif	7.73999916889	2.08153023723	1.50930572776	0.572224509471	3	0.51424812942	0.0288600838128	0.485388045607	0.10864895343	0.072785748525	0.035863204905	3	01	302776.337172	0.211277294391	0.13580569079	0.0754716036014	304983.0	5426.70675953	rgb	2	1.0
CTN002_Tumor_Day6_02	CTN002	CTN002_Day6_02.tif	CTN002_Day6_B1-018_AB01_02.zvi.tif	1.74038593796	0.283356604932	-0.288867904539	0.572224509471	2	0.424020770061	-0.0613672755462	0.485388045607	0.0210618053473	-0.0148013995577	0.035863204905	2	02	71234.3710038	0.0496716360009	-0.0257999676005	0.0754716036014	71702.0	1248.16646991	rgb	2	1.0
CTN002_Tumor_Day6_03	CTN002	CTN002_Day6_03.tif	CTN002_Day6_B1-018_AB01_03.zvi.tif	3.58723595482	0.855568331192	0.283343821721	0.572224509471	2	0.54728745141	0.0618994058028	0.485388045607	0.0563920058158	0.0205288009108	0.035863204905	3	03	147767.996032	0.103039098869	0.0275674952676	0.0754716036014	148739.0	2580.92328462	rgb	2	1.0
CTN002_Tumor_Day6_04	CTN002	CTN002_Day6_04.tif	CTN002_Day6_B1-018_AB01_04.zvi.tif	1.35226913891	0.0648468992392	-0.507377610232	0.572224509471	0	0.543439300439	0.0580512548318	0.485388045607	0.00573097461108	-0.030132230294	0.035863204905	3	04	15024.6179216	0.0105457492795	-0.0649258543219	0.0754716036014	15223.0	505.287109203	rgb	2	1.0
CTN002_Tumor_Day6_05	CTN002	CTN002_Day6_05.tif	CTN002_Day6_B1-018_AB01_05.zvi.tif	1.38877144305	0.0969919825207	-0.47523252695	0.572224509471	0	0.476480158192	-0.00890788741523	0.485388045607	0.0110237529394	-0.0248394519656	0.035863204905	2	05	33101.326022	0.0231358069164	-0.052335796685	0.0754716036014	33397.0	760.051493435	rgb	2	1.0
CTN002_Tumor_Day6_06	CTN002	CTN002_Day6_06.tif	CTN002_Day6_B1-018_AB01_06.zvi.tif	5.17033984217	2.21870034237	1.6464758329	0.572224509471	2	0.353812225753	-0.131575819854	0.485388045607	0.0317473137559	-0.00411589114914	0.035863204905	3	06	128356.300997	0.0897292728885	0.0142576692871	0.0754716036014	129526.0	2887.83963988	rgb	2	1.0
CTN002_Tumor_Day6_07	CTN002	CTN002_Day6_07.tif	CTN002_Day6_B1-018_AB01_07.zvi.tif	1.62693922768	0.283406090635	-0.288818418836	0.572224509471	1	0.620224567436	0.134836521829	0.485388045607	0.0365744818765	0.000711276971456	0.035863204905	2	07	84640.4348741	0.058969740634	-0.0165018629674	0.0754716036014	85124.0	1315.46573573	rgb	2	1.0
CTN002_Tumor_Day6_08	CTN002	CTN002_Day6_08.tif	CTN002_Day6_B1-018_AB01_08.zvi.tif	2.12732799353	0.691870105693	0.119645596222	0.572224509471	1	0.382084477141	-0.103303568466	0.485388045607	0.00754920705813	-0.0283139978469	0.035863204905	2	08	28151.0777079	0.0197579527821	-0.0557136508193	0.0754716036014	28521.0	867.500377244	rgb	2	1.0
CTN002_Tumor_Day6_09	CTN002	CTN002_Day6_09.tif	CTN002_Day6_B1-018_AB01_09.zvi.tif	10.3833319148	2.16190708594	1.58968257647	0.572224509471	3	0.434510014844	-0.0508780307632	0.485388045607	0.114168144536	0.078304939631	0.035863204905	3	09	376542.762774	0.262751468632	0.187279865031	0.0754716036014	379287.0	7009.39368358	rgb	2	1.0
CTN002_Tumor_Day6_10	CTN002	CTN002_Day6_10.tif	CTN002_Day6_B1-018_AB01_10.zvi.tif	1.36082449632	0.169645906967	-0.402578602504	0.572224509471	0	0.635333569003	0.149945523396	0.485388045607	0.0498748647098	0.0140116598048	0.035863204905	2	10	112748.513595	0.0785018565728	0.00303025297139	0.0754716036014	113319.0	1388.54961956	rgb	2	1.0
CTN002_Tumor_Day6_11	CTN002	CTN002_Day6_11.tif	CTN002_Day6_B1-018_AB01_11.zvi.tif	2.6954850945	0.704139139373	0.131914629902	0.572224509471	0	0.593404628152	0.108016582545	0.485388045607	0.0341908966535	-0.00167230825154	0.035863204905	2	11	82488.5088547	0.0576181833296	-0.0178534202718	0.0754716036014	83173.0	1671.55290163	rgb	2	1.0
CTN002_Tumor_Day6_12	CTN002	CTN002_Day6_12.tif	CTN002_Day6_B1-018_AB01_12.zvi.tif	3.56124777009	1.09938565885	0.527161149379	0.572224509471	3	0.393824960363	-0.0915630852442	0.485388045607	0.0343371866592	-0.00152601824584	0.035863204905	2	12	124902.032498	0.0871889547772	0.0117173511758	0.0754716036014	125859.0	2364.23574933	rgb	2	1.0
CTN002_Tumor_Day6_13	CTN002	CTN002_Day6_13.tif	CTN002_Day6_B3-017_AB03_01.zvi.tif	2.72408154667	0.502780551585	-0.0694439578859	0.572224509471	1	0.435858869916	-0.0495291756912	0.485388045607	0.0153159922803	-0.0205472126247	0.035863204905	2	13	50217.1473664	0.0351397971625	-0.0403318064389	0.0754716036014	50725.0	1311.11565628	rgb	2	1.0
CTN002_Tumor_Day6_14	CTN002	CTN002_Day6_14.tif	CTN002_Day6_B3-017_AB03_02.zvi.tif	1.88822325158	0.422184638313	-0.150039871158	0.572224509471	0	0.38371535632	-0.101672689287	0.485388045607	0.0409919814745	0.00512877656946	0.035863204905	2	14	153426.681345	0.10682913988	0.0313575362786	0.0754716036014	154210.0	1908.01615824	rgb	2	1.0
CTN002_Tumor_Day6_15	CTN002	CTN002_Day6_15.tif	CTN002_Day6_B3-017_AB03_03.zvi.tif	1.7071575382	0.228202561191	-0.34402194828	0.572224509471	0	0.390462247594	-0.0949257980132	0.485388045607	0.0330399247374	-0.00282328016764	0.035863204905	2	15	121419.577896	0.0846174628685	0.00914585926709	0.0754716036014	122147.0	1613.93519166	rgb	2	1.0
CTN002_Tumor_Day6_16	CTN002	CTN002_Day6_16.tif	CTN002_Day6_B3-017_AB03_04.zvi.tif	1.73933535538	0.250267430927	-0.321957078544	0.572224509471	0	0.459670681691	-0.0257173639162	0.485388045607	0.0614663692455	0.0256031643405	0.035863204905	2	16	192162.99365	0.133718272002	0.0582466684006	0.0754716036014	193025.0	2049.42237031	rgb	2	1.0
CTN002_Tumor_Day6_17	CTN002	CTN002_Day6_17.tif	CTN002_Day6_B3-017_AB03_05.zvi.tif	2.04923427203	0.438946006599	-0.133278502872	0.572224509471	1	0.471136957552	-0.0142510880552	0.485388045607	0.0381372494686	0.00227404456356	0.035863204905	2	17	116271.87972	0.0809472677898	0.00547566418839	0.0754716036014	116849.0	1730.36644234	rgb	2	1.0
CTN002_Tumor_Day6_18	CTN002	CTN002_Day6_18.tif	CTN002_Day6_B3-017_AB03_06.zvi.tif	1.39623353261	0.106255560949	-0.465968948522	0.572224509471	0	0.479375816993	-0.00601222861423	0.485388045607	0.00358655150156	-0.0322766534035	0.035863204905	2	18	10591.8818114	0.0074817113722	-0.0679898922292	0.0754716036014	10800.0	431.092559409	rgb	2	1.0
CTN002_Tumor_Day6_19	CTN002	CTN002_Day6_19.tif	CTN002_Day6_B3-017_AB03_07.zvi.tif	2.14536668581	0.460911221609	-0.111313287862	0.572224509471	1	0.598977480275	0.113589434668	0.485388045607	0.0319534601693	-0.00390974473574	0.035863204905	2	19	76447.9522153	0.053346680337	-0.0221249232644	0.0754716036014	77007.0	1435.6171127	rgb	2	1.0
CTN002_Tumor_Day6_20	CTN002	CTN002_Day6_20.tif	CTN002_Day6_B3-017_AB03_08.zvi.tif	1.8005326217	0.323864753291	-0.24835975618	0.572224509471	0	0.45837749228	-0.0270105533272	0.485388045607	0.0352775894219	-0.000585615483144	0.035863204905	1	20	110457.636364	0.076961870982	0.00149026738059	0.0754716036014	111096.0	1580.89600503	rgb	2	1.0
CTN002_Tumor_Day6_21	CTN002	CTN002_Day6_21.tif	CTN002_Day6_B3-017_AB03_09.zvi.tif	1.63642550933	0.250113007793	-0.322111501678	0.572224509471	0	0.456903335489	-0.0284847101182	0.485388045607	0.030518884122	-0.00534432078304	0.035863204905	2	21	95846.0086785	0.0667950565285	-0.00867654707291	0.0754716036014	96420.0	1403.91258948	rgb	2	1.0
CTN002_Tumor_Day6_22	CTN002	CTN002_Day6_22.tif	CTN002_Day6_B3-017_AB03_10.zvi.tif	1.29450706793	0.10815893628	-0.464065573191	0.572224509471	1	0.47923969424	-0.00614835136723	0.485388045607	0.032429154659	-0.00343405024604	0.035863204905	2	22	97076.7920177	0.0676679228552	-0.00780368074621	0.0754716036014	97680.0	1256.65149763	rgb	2	1.0
CTN002_Tumor_Day6_23	CTN002	CTN002_Day6_23.tif	CTN002_Day6_B3-017_AB03_11.zvi.tif	1.45712365458	0.16165294104	-0.410571568431	0.572224509471	0	0.55098019131	0.0655921457028	0.485388045607	0.0186315368533	-0.0172316680517	0.035863204905	2	23	48391.3187194	0.0338152571492	-0.0416563464522	0.0754716036014	48813.0	941.319086979	rgb	2	1.0
CTN002_Tumor_Day6_24	CTN002	CTN002_Day6_24.tif	CTN002_Day6_B3-017_AB03_12.zvi.tif	2.01415951943	0.579648506899	0.00742399742808	0.572224509471	1	0.436290539006	-0.0490975066012	0.485388045607	0.0195211242888	-0.0163420806162	0.035863204905	2	24	64046.2916671	0.04474340501	-0.0307281985914	0.0754716036014	64588.0	1273.20653202	rgb	2	1.0
CTN002_Tumor_Day6_25	CTN002	CTN002_Day6_25.tif	CTN002_Day6_B3-017_AB03_13.zvi.tif	1.67228442508	0.22284269605	-0.349381813421	0.572224509471	0	0.505284626976	0.0198965813688	0.485388045607	0.0560030328913	0.0201398279863	0.035863204905	2	25	159265.27611	0.110834626469	0.0353630228676	0.0754716036014	159992.0	1829.45003988	rgb	2	1.0
CTN002_Tumor_Day6_26	CTN002	CTN002_Day6_26.tif	CTN002_Day6_B3-017_AB03_14.zvi.tif	1.33662451342	0.110660048776	-0.461564460695	0.572224509471	0	0.595145643932	0.109757598325	0.485388045607	0.00427088902508	-0.03159231588	0.035863204905	2	26	10177.9522373	0.00717620815784	-0.0682953954436	0.0754716036014	10359.0	413.466042397	rgb	2	1.0
CTN004_Tumor_Day6_01	CTN004	CTN004_Day6_01.tif	CTN004_Day6-013_Position(173).zvi.tif	7.22985588124	2.06987645344	0.920296480119	1.14957997332	3	0.698430931404	-0.0106462174914	0.709077148895	0.12602209577	-0.0513457032672	0.177367799037	2	01	258936.661208	0.180436017513	-0.0222880775562	0.202724095069	260463.0	4850.27680005	rgb	2	1.0
CTN004_Tumor_Day6_02	CTN004	CTN004_Day6_02.tif	CTN004_Day6-013_Position(174).zvi.tif	6.59179547707	1.87826699005	0.728687016729	1.14957997332	3	0.953733494197	0.244656345302	0.709077148895	0.58183742301	0.404469623973	0.177367799037	3	02	877467.824585	0.610062901796	0.407338806727	0.202724095069	880638.0	8525.54977525	rgb	2	1.0
CTN004_Tumor_Day6_03	CTN004	CTN004_Day6_03.tif	CTN004_Day6-013_Position(175).zvi.tif	5.42121174068	2.02033122489	0.870751251569	1.14957997332	3	0.91860859508	0.209531446185	0.709077148895	0.457000648741	0.279632849704	0.177367799037	3	03	715588.626251	0.497492241188	0.294768146119	0.202724095069	718140.0	6982.08017819	rgb	2	1.0
CTN004_Tumor_Day6_04	CTN004	CTN004_Day6_04.tif	CTN004_Day6-013_Position(176).zvi.tif	2.45192807404	0.511922818508	-0.637657154813	1.14957997332	1	0.484786291411	-0.224290857484	0.709077148895	0.0271167592508	-0.150251039786	0.177367799037	2	04	80127.582098	0.0559354910219	-0.146788604047	0.202724095069	80744.0	1571.26636528	rgb	2	1.0
CTN004_Tumor_Day6_05	CTN004	CTN004_Day6_05.tif	CTN004_Day6-013_Position(177).zvi.tif	1.90835042179	0.289340739128	-0.860239234193	1.14957997332	0	0.405811191404	-0.303265957491	0.709077148895	0.00824964628946	-0.169118152748	0.177367799037	2	05	29045.976388	0.0203287796497	-0.18239531542	0.202724095069	29345.0	834.597317718	rgb	2	1.0
CTN004_Tumor_Day6_06	CTN004	CTN004_Day6_06.tif	CTN004_Day6-013_Position(178).zvi.tif	4.82959676853	0.846837368819	-0.302742604502	1.14957997332	2	0.73213819887	0.0230610499746	0.709077148895	0.01661400672	-0.160753792317	0.177367799037	3	06	32262.8394105	0.0226924462425	-0.180031648827	0.202724095069	32757.0	1399.30266532	rgb	2	1.0
CTN004_Tumor_Day6_07	CTN004	CTN004_Day6_07.tif	CTN004_Day6-013_Position(179).zvi.tif	2.39402775554	0.430484218415	-0.719095754906	1.14957997332	0	0.770031339902	0.0609541910066	0.709077148895	0.024734013479	-0.152633785558	0.177367799037	3	07	45903.9227382	0.0321207880736	-0.170603306996	0.202724095069	46367.0	1175.15302421	rgb	2	1.0
CTN005_Tumor_Day6_01	CTN005	CTN005_Day6_01.tif	CTN05_Day6-008_AB02_01.zvi.tif	7.30112328431	1.02072171009	0.437619352374	0.583102357716	3	0.389087917167	0.123350123329	0.265737793838	0.0510025601906	0.00995239927058	0.04105016092	3	01	187683.883005	0.131082354245	-0.0137194397823	0.144801794027	189220.0	4149.66715133	rgb	2	1.0
CTN005_Tumor_Day6_02	CTN005	CTN005_Day6_02.tif	CTN05_Day6-008_AB02_02.zvi.tif	1.58056529066	0.0900889700465	-0.493013387669	0.583102357716	0	0.262293522427	-0.00344427141143	0.265737793838	0.00414212697937	-0.0369080339407	0.04105016092	1	02	22541.0305409	0.0157919530038	-0.129009841024	0.144801794027	22796.0	669.110794151	rgb	2	1.0
CTN005_Tumor_Day6_03	CTN005	CTN005_Day6_03.tif	CTN05_Day6-008_AB02_03.zvi.tif	2.30867605717	0.300618662671	-0.282483695045	0.583102357716	0	0.159203490621	-0.106534303217	0.265737793838	0.00337614806508	-0.0376740128549	0.04105016092	2	03	30282.5586038	0.0212064952339	-0.123595298793	0.144801794027	30612.0	937.308843652	rgb	2	1.0
CTN005_Tumor_Day6_04	CTN005	CTN005_Day6_04.tif	CTN05_Day6-008_AB02_04.zvi.tif	2.5406602923	0.537083667267	-0.0460186904488	0.583102357716	1	0.281986059923	0.0162482660846	0.265737793838	0.0130356432642	-0.0280145176558	0.04105016092	2	04	66140.6828352	0.0462279705165	-0.0985738235108	0.144801794027	66731.0	1453.1571034	rgb	2	1.0
CTN005_Tumor_Day6_05	CTN005	CTN005_Day6_05.tif	CTN05_Day6-008_AB02_05.zvi.tif	2.2579828929	0.33037358473	-0.252728772986	0.583102357716	0	0.324845928734	0.0591081348956	0.265737793838	0.0169988720383	-0.0240512888817	0.04105016092	2	05	74979.3800003	0.0523290290401	-0.0924727649872	0.144801794027	75538.0	1458.59989552	rgb	2	1.0
CTN005_Tumor_Day6_06	CTN005	CTN005_Day6_06.tif	CTN05_Day6-008_AB02_06.zvi.tif	5.09262836269	1.20430871314	0.621206355424	0.583102357716	2	0.298174304168	0.0324365103296	0.265737793838	0.176269489396	0.135219328476	0.04105016092	2	06	850692.988358	0.591162574817	0.44636078079	0.144801794027	853355.0	7378.40263732	rgb	2	1.0
CTN005_Tumor_Day6_07	CTN005	CTN005_Day6_07.tif	CTN05_Day6-008_AB02_07.zvi.tif	4.03761959618	0.598521196066	0.0154188383502	0.583102357716	0	0.144573333829	-0.121164460009	0.265737793838	0.0225262865066	-0.0185238744134	0.04105016092	1	07	223897.577987	0.155812181335	0.0110103873077	0.144801794027	224918.0	3370.48446368	rgb	2	1.0
CTN007_Tumor_Day6_01	CTN007	CTN007_Day6_01.tif	CTN007_Day6-002_AB03_01.zvi.tif	2.14013639892	0.496449062646	-0.315622035336	0.812071097982	0	0.451366580008	0.163842123358	0.28752445665	0.00511520857512	-0.0245013102504	0.0296165188255	1	01	16070.0385828	0.0113327144757	-0.0614959439425	0.0728286584182	16359.0	657.406688742	rgb	2	1.0
CTN007_Tumor_Day6_02	CTN007	CTN007_Day6_02.tif	CTN007_Day6-002_AB03_02.zvi.tif	3.1256191716	0.65963781392	-0.152433284062	0.812071097982	0	0.474621616869	0.187097160219	0.28752445665	0.138702998879	0.109086480054	0.0296165188255	1	02	420233.322993	0.292239109953	0.219410451535	0.0728286584182	421853.0	4062.73229859	rgb	2	1.0
CTN007_Tumor_Day6_03	CTN007	CTN007_Day6_03.tif	CTN007_Day6-002_AB03_03.zvi.tif	14.7157451221	2.47319507255	1.66112397457	0.812071097982	3	0.412164993031	0.124640536381	0.28752445665	0.0640130334998	0.0343965146743	0.0296165188255	1	03	222265.824752	0.15530924407	0.0824805856518	0.0728286584182	224192.0	6411.09786347	rgb	2	1.0
CTN007_Tumor_Day6_04	CTN007	CTN007_Day6_04.tif	CTN007_Day6-002_AB03_04.zvi.tif	2.36740230709	0.42837689099	-0.383694206992	0.812071097982	1	0.44944917797	0.16192472132	0.28752445665	0.0173556279639	-0.0122608908616	0.0296165188255	0	04	55231.7352508	0.0386153291953	-0.0342133292229	0.0728286584182	55742.0	1281.8443965	rgb	2	1.0
CTN007_Tumor_Day6_05	CTN007	CTN007_Day6_05.tif	CTN007_Day6-002_AB03_05.zvi.tif	2.34535857486	0.428935144312	-0.38313595367	0.812071097982	0	0.12197906618	-0.16554539047	0.28752445665	0.00091717522744	-0.0286993435981	0.0296165188255	0	05	10606.3964531	0.00751911992906	-0.0653095384892	0.0728286584182	10854.0	559.10514055	rgb	2	1.0
CTN007_Tumor_Day6_06	CTN007	CTN007_Day6_06.tif	CTN007_Day6-002_AB03_06.zvi.tif	4.25571734332	0.526671049141	-0.285400048841	0.812071097982	2	0.148305857721	-0.139218598929	0.28752445665	0.00556126418645	-0.024055254639	0.0296165188255	0	06	53539.3670768	0.0374986144979	-0.0353300439203	0.0728286584182	54130.0	1692.10744396	rgb	2	1.0
CTN007_Tumor_Day6_07	CTN007	CTN007_Day6_07.tif	CTN007_Day6-002_AB03_07.zvi.tif	4.95258679967	1.1754901738	0.363419075818	0.812071097982	0	0.168674780834	-0.118849675816	0.28752445665	0.004105044423	-0.0255114744025	0.0296165188255	0	07	34554.5743393	0.0243370372423	-0.0484916211759	0.0728286584182	35131.0	1466.47192714	rgb	2	1.0
CTN007_Tumor_Day6_08	CTN007	CTN007_Day6_08.tif	CTN007_Day6-002_AB03_08.zvi.tif	4.14285585639	0.3078135765	-0.504257521482	0.812071097982	0	0.0736335805836	-0.213890876066	0.28752445665	0.00116179784927	-0.0284547209762	0.0296165188255	0	08	22365.2996238	0.0157780979827	-0.0570505604355	0.0728286584182	22776.0	1079.05157723	rgb	2	1.0
CTN009_Tumor_Day6_01	CTN009	CTN009_Day6_01.tif	CTN009_Day6-002_Position(46).zvi.tif	2.48798332053	0.556382144881	0.247015006409	0.309367138472	1	0.649157693504	0.0590543787803	0.590103314724	0.0439847149234	0.012989342785	0.0309953721384	3	01	97179.7691154	0.06775659499	0.0107264913281	0.0570301036619	97808.0	1743.07709366	rgb	2	1.0
CTN009_Tumor_Day6_02	CTN009	CTN009_Day6_02.tif	CTN009_Day6-002_Position(47).zvi.tif	2.14571446917	0.4778318314	0.168464692928	0.309367138472	1	0.313803173831	-0.276300140893	0.590103314724	0.0694324738874	0.038437101749	0.0309953721384	2	02	318281.458289	0.221261222567	0.164231118905	0.0570301036619	319395.0	2929.52066922	rgb	2	1.0
CTN009_Tumor_Day6_03	CTN009	CTN009_Day6_03.tif	CTN009_Day6-002_Position(48).zvi.tif	1.48676846044	0.125420022208	-0.183947116264	0.309367138472	0	0.979508106228	0.389404791504	0.590103314724	0.00638724077527	-0.0246081313631	0.0309953721384	3	03	9198.25937961	0.00652086566172	-0.0505092380002	0.0570301036619	9413.0	414.552394298	rgb	2	1.0
CTN009_Tumor_Day6_04	CTN009	CTN009_Day6_04.tif	CTN009_Day6-002_Position(49).zvi.tif	1.65546345775	0.337095439287	0.0277283008148	0.309367138472	0	0.766594204537	0.176490889813	0.590103314724	0.0290133432003	-0.00198202893809	0.0309953721384	3	04	54205.1917827	0.0378470682775	-0.0191830353844	0.0570301036619	54633.0	1061.90379782	rgb	2	1.0
CTN009_Tumor_Day6_05	CTN009	CTN009_Day6_05.tif	CTN009_Day6-002_Position(50).zvi.tif	1.65435524035	0.0986799546559	-0.210687183816	0.309367138472	0	0.620777010505	0.0306736957813	0.590103314724	0.0051725683623	-0.0258228037761	0.0309953721384	3	05	11834.6249092	0.00833240966526	-0.0486976939967	0.0570301036619	12028.0	496.017006065	rgb	2	1.0
CTN009_Tumor_Day6_06	CTN009	CTN009_Day6_06.tif	CTN009_Day6-002_Position(51).zvi.tif	1.77305442873	0.285140940338	-0.0242261981342	0.309367138472	0	0.496649082527	-0.0934542321967	0.590103314724	0.0194280511473	-0.0115673209911	0.0309953721384	3	06	55996.3516885	0.0391182664598	-0.0179118372021	0.0570301036619	56468.0	1116.98111911	rgb	2	1.0
CTN009_Tumor_Day6_07	CTN009	CTN009_Day6_07.tif	CTN009_Day6-002_Position(52).zvi.tif	1.4177322669	0.128994320247	-0.180372818225	0.309367138472	0	0.647532626011	0.0574293112873	0.590103314724	0.0111866608204	-0.019808711318	0.0309953721384	3	07	24624.0875823	0.0172758257593	-0.0397542779026	0.0570301036619	24938.0	662.341729116	rgb	2	1.0
CTN009_Tumor_Day6_08	CTN009	CTN009_Day6_08.tif	CTN009_Day6-002_Position(53).zvi.tif	1.55751447997	0.145842320401	-0.163524818071	0.309367138472	1	0.280107249331	-0.309996065393	0.590103314724	0.0457685217182	0.0147731495798	0.0309953721384	2	08	235029.744721	0.163396419863	0.106366316201	0.0570301036619	235866.0	2144.77823049	rgb	2	1.0
CTN009_Tumor_Day6_09	CTN009	CTN009_Day6_09.tif	CTN009_Day6-002_Position(54).zvi.tif	1.42851302949	0.105676198588	-0.203690939884	0.309367138472	0	0.554868513224	-0.0352348014997	0.590103314724	0.00238857303063	-0.0286067991078	0.0309953721384	3	09	6066.85538707	0.00430475504323	-0.0527253486187	0.0570301036619	6214.0	330.011334616	rgb	2	1.0
CTN009_Tumor_Day6_10	CTN009	CTN009_Day6_10.tif	CTN009_Day6-002_Position(55).zvi.tif	1.67433344629	0.0789986180353	-0.230368520437	0.309367138472	0	0.545171006525	-0.0449323081987	0.590103314724	0.00261837077992	-0.0283770013585	0.0309953721384	3	10	6775.39317383	0.00480284305032	-0.0522272606116	0.0570301036619	6933.0	377.566243897	rgb	2	1.0
CTN009_Tumor_Day6_11	CTN009	CTN009_Day6_11.tif	CTN009_Day6-002_Position(56).zvi.tif	1.44810127874	0.0924351674173	-0.216931971055	0.309367138472	0	0.654525787597	0.0644224728733	0.590103314724	0.0108576774203	-0.0201376947181	0.0309953721384	3	11	23662.6105676	0.0165886167147	-0.0404414869472	0.0570301036619	23946.0	656.199248492	rgb	2	1.0
CTN009_Tumor_Day6_12	CTN009	CTN009_Day6_12.tif	CTN009_Day6-002_Position(57).zvi.tif	2.24967601942	0.482923276375	0.173556137903	0.309367138472	0	0.548092578897	-0.0420107358267	0.590103314724	0.00504344499937	-0.025951927139	0.0309953721384	2	12	13027.2975707	0.00920181223675	-0.0478282914252	0.0570301036619	13283.0	606.864996174	rgb	2	1.0
